compensation_status,accident_id,vehicle_id,fd_decision,circumstances,road_signs,road_surface,visibility,road_conditions,accident_date,address_id,circumstances_id,road_signs_id,road_surface_id,visibility_id,road_conditions_id
VALIDATED_EIF,16141,26245.0,NG,,,Asphalt-concrete,Clear night,Dry,2020-02-01 01:30:00+04:00,141147,,,1.0,2.0,1.0
VALIDATED_EIF,16141,26244.0,FG,First,,Asphalt-concrete,Clear night,Dry,2020-02-01 01:30:00+04:00,141147,2.0,,1.0,2.0,1.0
VALIDATED_EIF,16141,26244.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-01 01:30:00+04:00,141147,12.0,,1.0,2.0,1.0
VALIDATED_EIF,16141,26244.0,FG,Green,,Asphalt-concrete,Clear night,Dry,2020-02-01 01:30:00+04:00,141147,35.0,,1.0,2.0,1.0
VALIDATED_EIF,16169,26324.0,NG,First,,Asphalt-concrete,Clear day,Wet,2020-02-01 18:00:00+04:00,141548,2.0,,1.0,1.0,2.0
VALIDATED_EIF,16169,26324.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Wet,2020-02-01 18:00:00+04:00,141548,12.0,,1.0,1.0,2.0
VALIDATED_EIF,16169,26324.0,NG,Marker lights,,Asphalt-concrete,Clear day,Wet,2020-02-01 18:00:00+04:00,141548,25.0,,1.0,1.0,2.0
VALIDATED_EIF,16169,26323.0,FG,,,Asphalt-concrete,Clear day,Wet,2020-02-01 18:00:00+04:00,141548,,,1.0,1.0,2.0
VALIDATED_EIF,16176,26341.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-02 12:15:00+04:00,141641,,,1.0,1.0,1.0
VALIDATED_EIF,16176,26340.0,FG,First,,Asphalt-concrete,Clear day,Dry,2020-02-02 12:15:00+04:00,141641,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16176,26340.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-02 12:15:00+04:00,141641,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16176,26340.0,FG,Short,,Asphalt-concrete,Clear day,Dry,2020-02-02 12:15:00+04:00,141641,30.0,,1.0,1.0,1.0
VALIDATED_EIF,16266,26320.0,FG,Second,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,141524,3.0,,1.0,1.0,1.0
VALIDATED_EIF,16266,26320.0,FG,Steady condition,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,141524,15.0,,1.0,1.0,1.0
VALIDATED_EIF,16266,26319.0,FG,Second,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,141524,3.0,,1.0,1.0,1.0
VALIDATED_EIF,16266,26319.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,141524,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16266,26319.0,FG,Marker lights,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,141524,25.0,,1.0,1.0,1.0
VALIDATED_EIF,16310,50551.0,FG,First,,Asphalt-concrete,Clear day,Dry,2020-02-02 17:15:00+04:00,142132,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16310,50551.0,FG,Steady condition,,Asphalt-concrete,Clear day,Dry,2020-02-02 17:15:00+04:00,142132,15.0,,1.0,1.0,1.0
VALIDATED_EIF,16310,26448.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-02 17:15:00+04:00,142132,,,1.0,1.0,1.0
VALIDATED_EIF,16334,26564.0,NG,First,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,2.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26564.0,NG,Turn to right,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,16.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26562.0,NG,First,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,2.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26562.0,NG,Turn to right,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,16.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26562.0,NG,Right blinker,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,29.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26562.0,NG,Green,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,35.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26561.0,NG,Second,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,3.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26561.0,NG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,12.0,,1.0,2.0,1.0
VALIDATED_EIF,16334,26560.0,FG,,,Asphalt-concrete,Clear night,Dry,2020-02-02 21:58:00+04:00,142672,,,1.0,2.0,1.0
VALIDATED_EIF,16387,26682.0,NG,,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:00:00+04:00,143284,,,1.0,1.0,3.0
VALIDATED_EIF,16387,26681.0,FG,First,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:00:00+04:00,143284,2.0,,1.0,1.0,3.0
VALIDATED_EIF,16387,26681.0,FG,Parking,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:00:00+04:00,143284,23.0,,1.0,1.0,3.0
VALIDATED_EIF,16419,26497.0,NG,,,Asphalt-concrete,Clear day,Wet,2020-02-02 10:20:00+04:00,142380,,,1.0,1.0,2.0
VALIDATED_EIF,16419,26494.0,FG,Second,,Asphalt-concrete,Clear day,Wet,2020-02-02 10:20:00+04:00,142380,3.0,,1.0,1.0,2.0
VALIDATED_EIF,16419,26494.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Wet,2020-02-02 10:20:00+04:00,142380,12.0,,1.0,1.0,2.0
VALIDATED_EIF,16419,26494.0,FG,Short,,Asphalt-concrete,Clear day,Wet,2020-02-02 10:20:00+04:00,142380,30.0,,1.0,1.0,2.0
VALIDATED_EIF,16484,26698.0,FG,Fourth,,Asphalt-concrete,Clear day,Snow,2020-02-01 12:03:00+04:00,143326,5.0,,1.0,1.0,3.0
VALIDATED_EIF,16484,26698.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Snow,2020-02-01 12:03:00+04:00,143326,12.0,,1.0,1.0,3.0
VALIDATED_EIF,16484,26697.0,NG,,,Asphalt-concrete,Clear day,Snow,2020-02-01 12:03:00+04:00,143326,,,1.0,1.0,3.0
VALIDATED_EIF,16495,26742.0,NG,Third,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,4.0,,1.0,1.0,3.0
VALIDATED_EIF,16495,26742.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,12.0,,1.0,1.0,3.0
VALIDATED_EIF,16495,26742.0,NG,Short,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,30.0,,1.0,1.0,3.0
VALIDATED_EIF,16495,26741.0,FG,Oncoming traffic,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,8.0,,1.0,1.0,3.0
VALIDATED_EIF,16495,26741.0,FG,Overtaking,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,18.0,,1.0,1.0,3.0
VALIDATED_EIF,16495,26741.0,FG,Short,,Asphalt-concrete,Clear day,Snow,2020-02-01 09:30:00+04:00,143437,30.0,,1.0,1.0,3.0
VALIDATED_EIF,16517,27753.0,NG,First,,Asphalt-concrete,Clear night,Snow,2020-02-02 04:45:00+04:00,143461,2.0,,1.0,2.0,3.0
VALIDATED_EIF,16517,27753.0,NG,Turn to left,,Asphalt-concrete,Clear night,Snow,2020-02-02 04:45:00+04:00,143461,20.0,,1.0,2.0,3.0
VALIDATED_EIF,16517,27753.0,NG,Left blinker,,Asphalt-concrete,Clear night,Snow,2020-02-02 04:45:00+04:00,143461,31.0,,1.0,2.0,3.0
VALIDATED_EIF,16517,26752.0,FG,Fourth,,Asphalt-concrete,Clear night,Snow,2020-02-02 04:45:00+04:00,143461,5.0,,1.0,2.0,3.0
VALIDATED_EIF,16517,26752.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Snow,2020-02-02 04:45:00+04:00,143461,12.0,,1.0,2.0,3.0
VALIDATED_EIF,16521,26760.0,NG,Second,,Asphalt-concrete,Clear night,Ice,2020-02-01 21:45:00+04:00,143477,3.0,,1.0,2.0,4.0
VALIDATED_EIF,16521,26760.0,NG,Turn to left,,Asphalt-concrete,Clear night,Ice,2020-02-01 21:45:00+04:00,143477,20.0,,1.0,2.0,4.0
VALIDATED_EIF,16521,26760.0,NG,Left blinker,,Asphalt-concrete,Clear night,Ice,2020-02-01 21:45:00+04:00,143477,31.0,,1.0,2.0,4.0
VALIDATED_EIF,16521,26760.0,NG,Green,,Asphalt-concrete,Clear night,Ice,2020-02-01 21:45:00+04:00,143477,35.0,,1.0,2.0,4.0
VALIDATED_EIF,16521,26758.0,FG,,,Asphalt-concrete,Clear night,Ice,2020-02-01 21:45:00+04:00,143477,,,1.0,2.0,4.0
VALIDATED_EIF,16584,26964.0,NG,Third,,Asphalt-concrete,Clear day,Wet,2020-02-01 12:05:00+04:00,144438,4.0,,1.0,1.0,2.0
VALIDATED_EIF,16584,26964.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Wet,2020-02-01 12:05:00+04:00,144438,12.0,,1.0,1.0,2.0
VALIDATED_EIF,16584,26962.0,FG,Third,,Asphalt-concrete,Clear day,Wet,2020-02-01 12:05:00+04:00,144438,4.0,,1.0,1.0,2.0
VALIDATED_EIF,16584,26962.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Wet,2020-02-01 12:05:00+04:00,144438,12.0,,1.0,1.0,2.0
VALIDATED_EIF,16625,26852.0,NG,First,,Asphalt-concrete,Clear night,Dry,2020-02-04 00:10:00+04:00,143888,2.0,,1.0,2.0,1.0
VALIDATED_EIF,16625,26852.0,NG,Beginning of traffic,,Asphalt-concrete,Clear night,Dry,2020-02-04 00:10:00+04:00,143888,11.0,,1.0,2.0,1.0
VALIDATED_EIF,16625,26850.0,FG,,,Asphalt-concrete,Clear night,Dry,2020-02-04 00:10:00+04:00,143888,,,1.0,2.0,1.0
VALIDATED_EIF,16656,26941.0,FG,Second,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:50:00+04:00,144336,3.0,,1.0,1.0,1.0
VALIDATED_EIF,16656,26941.0,FG,Reverse,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:50:00+04:00,144336,21.0,,1.0,1.0,1.0
VALIDATED_EIF,16656,26939.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:50:00+04:00,144336,,,1.0,1.0,1.0
VALIDATED_EIF,16656,26938.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:50:00+04:00,144336,,,1.0,1.0,1.0
VALIDATED_EIF,16669,26984.0,NG,First,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26984.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26984.0,NG,Marker lights,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,25.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26984.0,NG,Fog lights,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,27.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26984.0,NG,Short,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,30.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26983.0,FG,First,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16669,26983.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:40:00+04:00,144537,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16675,27000.0,NG,First,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,144627,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16675,27000.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,144627,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16675,26999.0,FG,Second,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,144627,3.0,,1.0,1.0,1.0
VALIDATED_EIF,16675,26999.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-02 11:55:00+04:00,144627,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16682,27042.0,NG,First,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:25:00+04:00,144800,2.0,,1.0,1.0,1.0
VALIDATED_EIF,16682,27042.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:25:00+04:00,144800,12.0,,1.0,1.0,1.0
VALIDATED_EIF,16682,27035.0,FG,,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:25:00+04:00,144800,,,1.0,1.0,1.0
VALIDATED_EIF,16716,27048.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-03 17:45:00+04:00,144872,,,1.0,1.0,1.0
VALIDATED_EIF,16716,27047.0,FG,Roadside,,Asphalt-concrete,Clear day,Dry,2020-02-03 17:45:00+04:00,144872,9.0,,1.0,1.0,1.0
VALIDATED_EIF,16716,27047.0,FG,Steady condition,,Asphalt-concrete,Clear day,Dry,2020-02-03 17:45:00+04:00,144872,15.0,,1.0,1.0,1.0
VALIDATED_EIF,16716,27047.0,FG,Alarm signal,,Asphalt-concrete,Clear day,Dry,2020-02-03 17:45:00+04:00,144872,26.0,,1.0,1.0,1.0
VALIDATED_EIF,16776,27219.0,NG,Third,,Asphalt-concrete,Clear night,Dry,2020-02-03 21:10:00+04:00,145741,4.0,,1.0,2.0,1.0
VALIDATED_EIF,16776,27219.0,NG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-03 21:10:00+04:00,145741,12.0,,1.0,2.0,1.0
VALIDATED_EIF,16776,27218.0,FG,Third,,Asphalt-concrete,Clear night,Dry,2020-02-03 21:10:00+04:00,145741,4.0,,1.0,2.0,1.0
VALIDATED_EIF,16776,27218.0,FG,Steady condition,,Asphalt-concrete,Clear night,Dry,2020-02-03 21:10:00+04:00,145741,15.0,,1.0,2.0,1.0
VALIDATED_EIF,16818,27192.0,FG,,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:30:00+04:00,145605,,,1.0,1.0,1.0
VALIDATED_EIF,16818,27190.0,NG,Roadside,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:30:00+04:00,145605,9.0,,1.0,1.0,1.0
VALIDATED_EIF,16818,27190.0,NG,Parking,,Asphalt-concrete,Clear day,Dry,2020-02-03 16:30:00+04:00,145605,23.0,,1.0,1.0,1.0
VALIDATED_EIF,16882,27358.0,NG,,,Asphalt-concrete,Clear day,Wet,2020-02-01 17:10:00+04:00,146412,,,1.0,1.0,2.0
VALIDATED_EIF,16882,27357.0,FG,Third,,Asphalt-concrete,Clear day,Wet,2020-02-01 17:10:00+04:00,146412,4.0,,1.0,1.0,2.0
VALIDATED_EIF,16882,27357.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Wet,2020-02-01 17:10:00+04:00,146412,12.0,,1.0,1.0,2.0
VALIDATED_EIF,16882,27357.0,FG,Marker lights,,Asphalt-concrete,Clear day,Wet,2020-02-01 17:10:00+04:00,146412,25.0,,1.0,1.0,2.0
VALIDATED_EIF,16882,27357.0,FG,Green,,Asphalt-concrete,Clear day,Wet,2020-02-01 17:10:00+04:00,146412,35.0,,1.0,1.0,2.0
VALIDATED_EIF,17008,27390.0,NG,,,Asphalt-concrete,Snow,Wet,2020-02-01 11:30:00+04:00,146497,,,1.0,7.0,2.0
VALIDATED_EIF,17008,27389.0,FG,Third,,Asphalt-concrete,Snow,Wet,2020-02-01 11:30:00+04:00,146497,4.0,,1.0,7.0,2.0
VALIDATED_EIF,17008,27389.0,FG,Direct traffic,,Asphalt-concrete,Snow,Wet,2020-02-01 11:30:00+04:00,146497,12.0,,1.0,7.0,2.0
VALIDATED_EIF,17067,27530.0,FG,First,,Asphalt-concrete,Clear day,Snow,2020-02-04 14:40:00+04:00,147353,2.0,,1.0,1.0,3.0
VALIDATED_EIF,17067,27530.0,FG,Parking,,Asphalt-concrete,Clear day,Snow,2020-02-04 14:40:00+04:00,147353,23.0,,1.0,1.0,3.0
VALIDATED_EIF,17067,27529.0,NG,First,,Asphalt-concrete,Clear day,Snow,2020-02-04 14:40:00+04:00,147353,2.0,,1.0,1.0,3.0
VALIDATED_EIF,17067,27529.0,NG,Steady condition,,Asphalt-concrete,Clear day,Snow,2020-02-04 14:40:00+04:00,147353,15.0,,1.0,1.0,3.0
VALIDATED_EIF,17076,27544.0,NG,First,,Asphalt-concrete,Snow,Wet,2020-02-04 14:00:00+04:00,147410,2.0,,1.0,7.0,2.0
VALIDATED_EIF,17076,27544.0,NG,Direct traffic,,Asphalt-concrete,Snow,Wet,2020-02-04 14:00:00+04:00,147410,12.0,,1.0,7.0,2.0
VALIDATED_EIF,17076,27544.0,NG,Long,,Asphalt-concrete,Snow,Wet,2020-02-04 14:00:00+04:00,147410,28.0,,1.0,7.0,2.0
VALIDATED_EIF,17076,27543.0,FG,First,,Asphalt-concrete,Snow,Wet,2020-02-04 14:00:00+04:00,147410,2.0,,1.0,7.0,2.0
VALIDATED_EIF,17076,27543.0,FG,Direct traffic,,Asphalt-concrete,Snow,Wet,2020-02-04 14:00:00+04:00,147410,12.0,,1.0,7.0,2.0
VALIDATED_EIF,17094,27611.0,NG,Second,,Asphalt-concrete,Clear day,Snow,2020-02-01 10:55:00+04:00,147785,3.0,,1.0,1.0,3.0
VALIDATED_EIF,17094,27611.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Snow,2020-02-01 10:55:00+04:00,147785,12.0,,1.0,1.0,3.0
VALIDATED_EIF,17094,27608.0,FG,First,,Asphalt-concrete,Clear day,Snow,2020-02-01 10:55:00+04:00,147785,2.0,,1.0,1.0,3.0
VALIDATED_EIF,17094,27608.0,FG,Beginning of traffic,,Asphalt-concrete,Clear day,Snow,2020-02-01 10:55:00+04:00,147785,11.0,,1.0,1.0,3.0
VALIDATED_EIF,17103,27370.0,NG,First,,Asphalt-concrete,Clear night,Wet,2020-02-01 18:20:00+04:00,146447,2.0,,1.0,2.0,2.0
VALIDATED_EIF,17103,27370.0,NG,Parking,,Asphalt-concrete,Clear night,Wet,2020-02-01 18:20:00+04:00,146447,23.0,,1.0,2.0,2.0
VALIDATED_EIF,17103,27368.0,FG,First,,Asphalt-concrete,Clear night,Wet,2020-02-01 18:20:00+04:00,146447,2.0,,1.0,2.0,2.0
VALIDATED_EIF,17103,27368.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Wet,2020-02-01 18:20:00+04:00,146447,12.0,,1.0,2.0,2.0
VALIDATED_EIF,17129,27427.0,FG,Second,,Asphalt-concrete,Rainy,Wet,2020-02-04 18:10:00+04:00,146690,3.0,,1.0,6.0,2.0
VALIDATED_EIF,17129,27427.0,FG,Direct traffic,,Asphalt-concrete,Rainy,Wet,2020-02-04 18:10:00+04:00,146690,12.0,,1.0,6.0,2.0
VALIDATED_EIF,17129,27426.0,NG,,,Asphalt-concrete,Rainy,Wet,2020-02-04 18:10:00+04:00,146690,,,1.0,6.0,2.0
VALIDATED_EIF,17157,27476.0,NG,,,Asphalt-concrete,Clear day,Dry,2020-02-04 09:45:00+04:00,147116,,,1.0,1.0,1.0
VALIDATED_EIF,17157,27475.0,FG,Fourth,,Asphalt-concrete,Clear day,Dry,2020-02-04 09:45:00+04:00,147116,5.0,,1.0,1.0,1.0
VALIDATED_EIF,17157,27475.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-04 09:45:00+04:00,147116,12.0,,1.0,1.0,1.0
VALIDATED_EIF,17212,27602.0,NG,Fourth,,Asphalt-concrete,Clear night,Dry,2020-02-04 22:45:00+04:00,147745,5.0,,1.0,2.0,1.0
VALIDATED_EIF,17212,27602.0,NG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-04 22:45:00+04:00,147745,12.0,,1.0,2.0,1.0
VALIDATED_EIF,17212,27601.0,FG,First,,Asphalt-concrete,Clear night,Dry,2020-02-04 22:45:00+04:00,147745,2.0,,1.0,2.0,1.0
VALIDATED_EIF,17212,27601.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-04 22:45:00+04:00,147745,12.0,,1.0,2.0,1.0
VALIDATED_EIF,17213,27606.0,NG,,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,,,1.0,2.0,2.0
VALIDATED_EIF,17213,27605.0,NG,Second,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,3.0,,1.0,2.0,2.0
VALIDATED_EIF,17213,27605.0,NG,Breaking,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,19.0,,1.0,2.0,2.0
VALIDATED_EIF,17213,27605.0,NG,Marker lights,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,25.0,,1.0,2.0,2.0
VALIDATED_EIF,17213,27605.0,NG,Short,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,30.0,,1.0,2.0,2.0
VALIDATED_EIF,17213,27604.0,FG,,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:20:00+04:00,147762,,,1.0,2.0,2.0
VALIDATED_EIF,17289,27810.0,NG,First,,Asphalt-concrete,Rainy,Wet,2020-02-04 19:50:00+04:00,149015,2.0,,1.0,6.0,2.0
VALIDATED_EIF,17289,27810.0,NG,Direct traffic,,Asphalt-concrete,Rainy,Wet,2020-02-04 19:50:00+04:00,149015,12.0,,1.0,6.0,2.0
VALIDATED_EIF,17289,27810.0,NG,Short,,Asphalt-concrete,Rainy,Wet,2020-02-04 19:50:00+04:00,149015,30.0,,1.0,6.0,2.0
VALIDATED_EIF,17289,27809.0,FG,,,Asphalt-concrete,Rainy,Wet,2020-02-04 19:50:00+04:00,149015,,,1.0,6.0,2.0
VALIDATED_EIF,17306,27650.0,NG,First,,Asphalt-concrete,Snow,Wet,2020-02-04 19:05:00+04:00,147965,2.0,,1.0,7.0,2.0
VALIDATED_EIF,17306,27650.0,NG,Direct traffic,,Asphalt-concrete,Snow,Wet,2020-02-04 19:05:00+04:00,147965,12.0,,1.0,7.0,2.0
VALIDATED_EIF,17306,27648.0,FG,First,,Asphalt-concrete,Snow,Wet,2020-02-04 19:05:00+04:00,147965,2.0,,1.0,7.0,2.0
VALIDATED_EIF,17306,27648.0,FG,Direct traffic,,Asphalt-concrete,Snow,Wet,2020-02-04 19:05:00+04:00,147965,12.0,,1.0,7.0,2.0
VALIDATED_EIF,17360,27838.0,FG,First,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,2.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27838.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,12.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27837.0,NG,First,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,2.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27837.0,NG,Parking,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,23.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27834.0,NG,Third,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,4.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27834.0,NG,Rearrangement to right,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,13.0,,1.0,1.0,1.0
VALIDATED_EIF,17360,27834.0,NG,Right blinker,,Asphalt-concrete,Clear day,Dry,2020-02-03 08:55:00+04:00,149122,29.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27908.0,NG,First,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,2.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27908.0,NG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,12.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27907.0,FG,First,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,2.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27907.0,FG,Direct traffic,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,12.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27907.0,FG,Marker lights,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,25.0,,1.0,1.0,1.0
VALIDATED_EIF,17385,27907.0,FG,Short,,Asphalt-concrete,Clear day,Dry,2020-02-04 08:30:00+04:00,149354,30.0,,1.0,1.0,1.0
VALIDATED_EIF,17393,27953.0,NG,Second,,Asphalt-concrete,Clear night,Dry,2020-02-06 01:15:00+04:00,149494,3.0,,1.0,2.0,1.0
VALIDATED_EIF,17393,27953.0,NG,Rearrangement to right,,Asphalt-concrete,Clear night,Dry,2020-02-06 01:15:00+04:00,149494,13.0,,1.0,2.0,1.0
VALIDATED_EIF,17393,27952.0,FG,Sixth,,Asphalt-concrete,Clear night,Dry,2020-02-06 01:15:00+04:00,149494,7.0,,1.0,2.0,1.0
VALIDATED_EIF,17393,27952.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Dry,2020-02-06 01:15:00+04:00,149494,12.0,,1.0,2.0,1.0
VALIDATED_EIF,17420,27893.0,NG,Second,,Asphalt-concrete,Clear night,Wet,2020-02-04 22:30:00+04:00,149317,3.0,,1.0,2.0,2.0
VALIDATED_EIF,17420,27893.0,NG,Beginning of traffic,,Asphalt-concrete,Clear night,Wet,2020-02-04 22:30:00+04:00,149317,11.0,,1.0,2.0,2.0
VALIDATED_EIF,17420,27892.0,FG,First,,Asphalt-concrete,Clear night,Wet,2020-02-04 22:30:00+04:00,149317,2.0,,1.0,2.0,2.0
VALIDATED_EIF,17420,27892.0,FG,Turn to left,,Asphalt-concrete,Clear night,Wet,2020-02-04 22:30:00+04:00,149317,20.0,,1.0,2.0,2.0
VALIDATED_EIF,17421,27895.0,NG,First,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:00:00+04:00,149322,2.0,,1.0,2.0,2.0
VALIDATED_EIF,17421,27895.0,NG,Direct traffic,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:00:00+04:00,149322,12.0,,1.0,2.0,2.0
VALIDATED_EIF,17421,27894.0,FG,Second,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:00:00+04:00,149322,3.0,,1.0,2.0,2.0
VALIDATED_EIF,17421,27894.0,FG,Direct traffic,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:00:00+04:00,149322,12.0,,1.0,2.0,2.0
VALIDATED_EIF,17421,27894.0,FG,Right blinker,,Asphalt-concrete,Clear night,Wet,2020-02-05 01:00:00+04:00,149322,29.0,,1.0,2.0,2.0
VALIDATED_EIF,17423,27903.0,NG,,,Asphalt-concrete,Clear day,Wet,2020-02-04 11:10:00+04:00,149341,,,1.0,1.0,2.0
VALIDATED_EIF,17423,27902.0,FG,First,,Asphalt-concrete,Clear day,Wet,2020-02-04 11:10:00+04:00,149341,2.0,,1.0,1.0,2.0
